,the,to,of,in,and,said,a,s,for,oil,mln,u,on,that,from,at,it,is,by,tonnes,1,dlrs,be,000,was,pct,wheat,will,he,with,year,its,as,would,an,prices,2,has,not,last,this,were,but,crude,1986,grain,are,production,have,87,corn,4,0,3,which,opec,5,price,they,had,up,bpd,about,been,market,1987,also,one,8,per,week,barrels,lt,billion,new,export,trade,50,more,than,we,department,7,agriculture,or,usda,government,two,6,gulf,10,company,1985,total,official,nil,may,if,exports,15,soviet,gas,some,barrel,under,no,report,energy,industry,output,could,other,imports,sources,stocks,there,world,25,month,crop,petroleum,over,20,today,program,9,after,told,march,between,30,18,their,09,expected,iran,because,day,sales,farm,union,april,maize,officials,minister,state,all,states,16,foreign,now,increase,agreement,saudi,three,farmers,added,exploration,corp,against,down,end,first,demand,february,china,ec,years,countries,17,made,any,during,while,co,cts,ecuador,through,only,86,analysts,rice,should,united,500,major,current,when,five,next,estimated,around,canada,companies,iranian,reserves,traders,offer,supply,higher
grain article536.txt,0.18742210795557585,0.1459305242807519,0.0980736083969558,0.26328885771841926,0.15071818892700775,0.14777073525321363,0.10676439486977525,0.07898665731552577,0.11272008423365475,0.0,0.19657110742407075,0.0,0.034376239139437034,0.03878621452570024,0.07062328367472623,0.0,0.034802767491121156,0.07296914476884932,0.06960553498224231,0.09408794119572228,0.18292593709828048,0.0,0.07688295646758388,0.0,0.1535951331918175,0.04573148427457012,0.3362424642790129,0.0,0.0,0.07916662629715222,0.08455501041709716,0.040271602483034824,0.08314140567902867,0.08820127774025575,0.0,0.0,0.05196710451360902,0.0,0.08786644288441911,0.0884260004732153,0.04354771868915591,0.13314804944506684,0.08517578906981642,0.0,0.20529601031198202,0.0,0.13417871634977896,0.10475866036444027,0.0,0.2747662498981356,0.0,0.11425254744782395,0.19985165053485734,0.22934526935760324,0.0,0.0,0.1064580134090893,0.0,0.1029658646927266,0.0,0.04957823037275917,0.0,0.0,0.0,0.0,0.1671367936360365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10859286006517295,0.0,0.0,0.0,0.0,0.10628493520051185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05776284569108493,0.0,0.0,0.0,0.0,0.0,0.0,0.057548493413829685,0.0,0.0,0.0,0.0,0.05702203827679364,0.0,0.054387892602302985,0.05466470676603805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11639652137278288,0.0,0.05944465058438844,0.0,0.2077319863332117,0.0,0.0,0.061789787359102774,0.0,0.0,0.0,0.0,0.0,0.0,0.06165957407915048,0.05898277181185367,0.0,0.0,0.0,0.061789787359102774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12827474679618425,0.0,0.06549591999607289,0.06661721684495245,0.0,0.061401556433755715,0.0,0.0,0.0,0.0,0.07358348454522128,0.0,0.0,0.0,0.0,0.0,0.0,0.06488119439044544,0.0,0.0,0.0,0.0,0.0,0.0,0.06762866408094047,0.0,0.0,0.0,0.062453308606378787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06745665353113292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain article537.txt,0.24248399765259432,0.419561755762359,0.16918161105409327,0.0908371453839089,0.1733306675439088,0.1699410029223355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13381610746059433,0.0,0.11982548292932867,0.4802913541801865,0.2517504488927621,0.12007283854504662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13894083636105586,0.0,0.0,0.13456955309649812,0.0,0.0,0.14123004740197972,0.0,0.0,0.1502437470382813,0.0,0.1469322629520223,0.0,0.0,0.1851567776209921,0.15430975279536693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17104958254874877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21593651460666083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21273136066121714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2188019548906372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain article538.txt,0.3564021318187347,0.07400044817681577,0.37299381048596225,0.24032181355392118,0.19107060678304683,0.037466803775465254,0.12181398987235023,0.0400536355923202,0.0428697326669532,0.0,0.0,0.0,0.0,0.0,0.10743786475255189,0.052835722739205546,0.0,0.05550328941721643,0.0,0.21470130617807012,0.0,0.0,0.0,0.1989943215597011,0.0,0.0,0.0,0.0,0.0,0.0,0.19294790543547854,0.0,0.0,0.0,0.0,0.0,0.0,0.06227382894318758,0.0,0.0,0.1324966404098838,0.1350370716663474,0.0,0.0,0.0,0.08164283528435505,0.13608236103600627,0.15936736722312822,0.0,0.0,0.0,0.0,0.0,0.0,0.27718068527664486,0.0,0.0,0.0,0.0,0.0784415919693355,0.0,0.0,0.07609414218564604,0.0,0.0,0.0,0.0,0.0780782337016657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08344425619538469,0.0,0.07736374290603883,0.0,0.0,0.17945874875598186,0.15836201814300374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109099312921992,0.0,0.0,0.0,0.0,0.21067915934768447,0.0,0.08803783173170715,0.0,0.0,0.0,0.0,0.0,0.08738563445455805,0.0,0.0,0.0,0.0,0.18960915157801841,0.0,0.0,0.0,0.18760308600565517,0.0,0.0,0.0,0.0,0.0,0.11808911614807546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09340902564244301,0.0,0.0,0.0,0.0,0.11194116230848879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10035758707295073,0.0,0.0,0.0,0.09963770343491204,0.09893375949702417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10262053025058106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain article539.txt,0.4019406584538078,0.23182138478648043,0.04673914485330487,0.25095224414205086,0.19154155412941432,0.09389787817499057,0.30528558693158614,0.15057134648523054,0.053719246502579455,0.0,0.0,0.13618657434722475,0.06553102498877234,0.1478754195881575,0.0,0.06620743908107618,0.0,0.0,0.0,0.0,0.0,0.0,0.07328054300896458,0.0,0.1463983082983586,0.17435479353135439,0.09156787146568102,0.0,0.08834924104044535,0.07545720963122848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08882780334741323,0.0,0.11309669675855033,0.0,0.0,0.0,0.08683246099180904,0.0,0.0,0.10456241009498331,0.0,0.0982936667180055,0.0,0.0,0.0,0.0,0.10772153366373505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23169072247482028,0.0,0.0,0.0,0.0,0.0,0.0,0.19388606912099263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12116522962104635,0.0,0.0,0.0,0.0,0.0,0.24397339715994085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12455790248474681,0.0,0.11157673677352656,0.0,0.0,0.0,0.0,0.11094266769187541,0.12198669857997042,0.0,0.0,0.13199902343546416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10950127621550042,0.0,0.0,0.0,0.0,0.11879781047265894,0.0,0.0,0.0,0.0,0.0,0.0,0.14298874634525055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2417902560473895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15367633877354334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain article540.txt,0.11729461232548287,0.040590170044335135,0.28642846891560086,0.0878796774690598,0.16768738267675473,0.04110201961561448,0.044544329883727224,0.0439398387345299,0.0,0.0,0.0,0.0,0.05736993267303111,0.0,0.0,0.0,0.0,0.0,0.0,0.4710653916952384,0.0,0.0,0.0,0.6549052241412735,0.0,0.07632051206148419,0.0,0.0,0.0,0.06605993171906088,0.0,0.06720860632006345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07378633935371293,0.07267606206505717,0.0,0.0,0.0,0.0,0.08956422964291869,0.07464287461189509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07601853384388838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29416874909372126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09639945064550472,0.0,0.0,0.10019430576047803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09920618680726556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999442976216454,0.0,0.10141823015605017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1143362257576706,0.11463820397526643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain article541.txt,0.2930097936743809,0.08691168172252106,0.08761438650741213,0.04704199655807229,0.044881532943093334,0.04400382707294983,0.2861349891243772,0.0,0.1510482971201969,0.0,0.0,0.0,0.0614202567207133,0.13859917856227608,0.0,0.0,0.18654701335059687,0.06518722985104031,0.0,0.0,0.0,0.0,0.06868364663935951,0.0,0.0,0.0817087492605033,0.0,0.0,0.08280708361747834,0.0,0.0,0.0,0.14854930640357827,0.15758981370613545,0.0,0.0,0.0,0.07313905975029908,0.0,0.0,0.07780700066229419,0.0,0.0,0.0,0.0,0.09588747487317456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16277090268989394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10096415023432273,0.0,0.0,0.09170093917163331,0.0,0.0,0.0,0.0,0.0,0.0,0.19402359042783432,0.0,0.21715673845555086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10282227863933761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20915503207415465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1220878540583184,0.1340190468591475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22033514799974616,0.0,0.0,0.0,0.0,0.0,0.0,0.11902542753556763,0.0,0.0,0.0,0.0,0.5672249954725946,0.0,0.0,0.0,0.11134561100394061,0.0,0.11619523433794157,0.0,0.0,0.0,0.0,0.11331136359870847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain article542.txt,0.47095744465478895,0.22001801461550122,0.19715281832024936,0.18524707526302106,0.02524848105144064,0.12377360143323904,0.1877955647576625,0.21171094315773833,0.05664898704963613,0.0,0.0,0.0,0.0,0.15594024999600103,0.1419707059125085,0.0,0.06996238650103416,0.11001486110847127,0.13992477300206832,0.04728515418135242,0.0,0.0,0.11591567647097782,0.04382589628197234,0.1543825800029442,0.045965939043492575,0.0,0.0,0.1397514486164204,0.07957249532522552,0.0,0.04047806569769036,0.08356765248395041,0.04432673267092275,0.03920456615788496,0.0,0.0,0.04114498866531665,0.08831691386495451,0.0,0.08754195559150017,0.0,0.0,0.0,0.05158712889798007,0.2697114975412621,0.04495553989047368,0.0,0.04683614727575911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20730881445636704,0.0,0.0,0.0,0.0,0.056798225615383974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051115057143497775,0.1097036111785553,0.0,0.11857032574940991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05466672677955585,0.10988992021128625,0.0,0.0,0.0,0.0,0.05883095471397446,0.0,0.13391749589221025,0.0,0.0,0.1169932594834024,0.0,0.0,0.06431980489295201,0.0,0.0,0.05816754245230022,0.06210656934304336,0.0,0.0,0.0,0.0,0.05773662869557054,0.06108166807759814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06197568848964695,0.0,0.0,0.0,0.0,0.0,0.0780227493292967,0.0,0.13197810766411155,0.12893238182806116,0.06108166807759814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06374425357445711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23932286751856377,0.0,0.0,0.0,0.0,0.0658317024669817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1356049764610095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1507870673421835,0.0,0.0,0.0
grain article543.txt,0.24850331638939777,0.28665118453570726,0.23117507038836727,0.06206136514236551,0.059211117893176506,0.05805318182583018,0.22020305502788157,0.09309204771354826,0.09963717749667297,0.0,0.0,0.1262978053894215,0.08103025505680662,0.18285053481024732,0.04161757388511982,0.0818666528765079,0.04101782506005788,0.04299996567333732,0.04101782506005788,0.0,0.0,0.0,0.045306334608187934,0.0,0.0,0.1616945568069831,0.11322526972749587,0.047408361996991374,0.05462268854187116,0.0,0.04982739700405553,0.0,0.09798874857465652,0.15592831437958332,0.09194003330322761,0.055905466940825106,0.0,0.0,0.05177879006033274,0.05210853158583247,0.05132444445437024,0.0,0.05019321547215226,0.0,0.0,0.0,0.0,0.0,0.10983712772095311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06067672385825823,0.0,0.05843188133633026,0.0,0.0,0.0,0.0,0.13132265538386528,0.11517652076294245,0.06048941250615358,0.0,0.0,0.06924814578587105,0.0,0.0,0.0,0.0,0.0,0.0,0.0662436556200756,0.0,0.0,0.0,0.0,0.0,0.0,0.06431746766831742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07491145958644847,0.0,0.0,0.0,0.0,0.0678254692222557,0.0,0.0,0.0,0.0,0.0,0.0,0.06410045019309507,0.0,0.0,0.0,0.0,0.0,0.2759331611466195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135400237403704,0.0,0.0,0.0,0.0,0.29379112823091114,0.0,0.0,0.0,0.0,0.0,0.0,0.442020195342352,0.0,0.0,0.0,0.0,0.0,0.0,0.07162240457724833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08672397955580306,0.0,0.0,0.0,0.07910250453484888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07719214252808605,0.0,0.0,0.0,0.0,0.0,0.07474446691901804,0.0,0.0,0.0,0.09501173626652383,0.0,0.0,0.0,0.07930194954439079,0.08053377242192056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18637271757208876,0.0,0.07950302269446935
grain article544.txt,0.0,0.0,0.0,0.24441225862415325,0.0,0.0,0.0,0.24441225862415325,0.0,0.0,0.0,0.3315936498624227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4459077534621474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507466010553272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518088220159214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain article545.txt,0.32111009500258475,0.23079010110906178,0.23265610237771298,0.027759539407862428,0.10593858879956772,0.05193342379592107,0.11256573682710667,0.027759539407862428,0.059422522613702074,0.0,0.04145046964973716,0.03766131470888185,0.0724883364495334,0.08178754391190164,0.03723039864409839,0.0366182821067831,0.07338774637441589,0.0,0.0,0.09920047259351134,0.0,0.0,0.20265151726790662,0.04597161305990185,0.08097057713802092,0.0,0.0,0.16964297064349468,0.0,0.041734183161552994,0.0891495433625948,0.08491974524354265,0.04382956322899896,0.04649697040869422,0.0,0.0,0.0,0.0,0.0,0.0,0.09182801152694282,0.0,0.0,0.0,0.0,0.05658331559495747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05428040144523012,0.0,0.05227220216347229,0.0,0.0527377429657083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05487712436511292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13493780771089345,0.0,0.0,0.0,0.0,0.0,0.0573432108402739,0.05763506647569453,0.0,0.0,0.0,0.0,0.06171131945949393,0.18003340866957568,0.14047409922886403,0.20059552059789565,0.0,0.06136062592974333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650100194651134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2455282341946018,0.0,0.0,0.0,0.06407222779541358,0.0690548239656097,0.0,0.0,0.0,0.0,0.07401289071288523,0.0,0.0,0.0,0.1337303470652638,0.0,0.0,0.0,0.0,0.07023704961443201,0.0,0.0,0.0,0.0,0.5857602800114828,0.06955374592172402,0.1501347750629658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07242411061461596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain article546.txt,0.40491137815473127,0.24727210196722457,0.09970854589340102,0.08030340552001042,0.10215382577252932,0.07511707470811284,0.13568026530856955,0.2141424147200278,0.028649796503939624,0.0,0.03996960977835908,0.29052660978253175,0.10484792618225347,0.07886560134330942,0.03590030506944565,0.07062011402668246,0.07076589505222144,0.1854639448601361,0.07076589505222144,0.04782821778494125,0.0,0.0,0.0390823174484441,0.0,0.0780778215321317,0.0,0.34184779910590973,0.0,0.047118825037218814,0.08048637467712819,0.0,0.0,0.042263707837870375,0.13450745761018434,0.0,0.19290152028232782,0.0,0.0,0.13399683252252415,0.044950053691647195,0.08854736311721956,0.0,0.04329785664202221,0.0,0.0,0.10912363905196579,0.0,0.0,0.0,0.0,0.060317252350973495,0.0,0.0,0.0,0.0,0.0,0.0,0.11153141438939985,0.0,0.0,0.0,0.0,0.10170726772183286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05674053703741464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10340421332973247,0.05548177116139826,0.0,0.0,0.05291658370017898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05850785639928624,0.0,0.0,0.21653470315625462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11833691125298287,0.0,0.0,0.0,0.0,0.0,0.05883558881405893,0.0,0.0,0.06739576017807677,0.0,0.0,0.05839972607108574,0.0,0.25074988357538064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06947033977331359,0.0,0.2095100584581147,0.0,0.0,0.0,0.0,0.0,0.0,0.13317554134087844,0.0,0.0,0.0,0.0,0.07136870547813247,0.0,0.0,0.0,0.06447634770957313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07238552933339938,0.0,0.06335779663238272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396733723054098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain article547.txt,0.2647057374875705,0.18320450843073094,0.04617144178269647,0.09916165104867077,0.18921505182027581,0.09275737562769619,0.150788763341178,0.0,0.0,0.13682655760544105,0.0,0.0,0.0,0.0,0.26598624310771823,0.06540327018621486,0.0,0.0,0.13107656417323377,0.0,0.0,0.0,0.0,0.0,0.0,0.4305926126982708,0.0904556696493385,0.0,0.0,0.07454069115957825,0.318456865590721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08325901329949392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22344600298494566,0.10757644037446698,0.0,0.0,0.0,0.0,0.10023736352239401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10641312621162001,0.0,0.0920145241302338,0.0,0.11194225515352887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1144382801387587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36151507068171324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12483421113329424,0.0,0.0,0.0,0.2729249602457051,0.0,0.0,0.0,0.0,0.12735385094902252,0.0,0.0,0.12246622299197804,0.11760796200278077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12670865731298744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grain article548.txt,0.32621117915062997,0.2902793297910173,0.09754210593009573,0.07855859512939399,0.0,0.17146488681521024,0.053092896673073965,0.13093099188232332,0.028027301576041906,0.0,0.039101161049459446,0.10658029770543528,0.0341899397241037,0.15430406233572228,0.0,0.034542849770121835,0.24229909576462194,0.07257369403461778,0.034614156537803135,0.04678901937466915,0.0,0.0,0.03823314756415541,0.0,0.1909534200513885,0.0,0.38219454148473997,0.040007008196118646,0.09219008023636668,0.07873758878280263,0.04204838548227031,0.0,0.08269082714991248,0.13158491642860062,0.15517286448947878,0.04717755222699679,0.0,0.0,0.043695128687641666,0.04397339124212743,0.0,0.0,0.042357092677266124,0.0,0.0,0.10675263052440961,0.0889676966629666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04530368032415473,0.0,0.0,0.0,0.1024078490146957,0.05128341180266202,0.0,0.0,0.0,0.0,0.05620227584693097,0.0,0.0,0.1020917120935613,0.0,0.0,0.058437183216690294,0.0,0.0,0.0,0.05400217465669362,0.055507694196554457,0.18132232413743024,0.0,0.0,0.0,0.12531660177462642,0.054554045189542,0.0,0.1011574749170474,0.0,0.05923894275551443,0.0,0.05176682666960088,0.0,0.0,0.0,0.0,0.0,0.0,0.11990334418004894,0.0,0.0,0.22894645491042956,0.0,0.0,0.2118298964603302,0.0,0.0,0.0,0.0,0.10873691108475647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11576571927163896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057665204218838806,0.0,0.0,0.0,0.1142616656510969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683192937724391,0.0,0.0,0.1366385875448782,0.0,0.0,0.0,0.0,0.0,0.06886873287381523,0.0,0.0,0.0,0.0,0.06132541470371521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06211484764699908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06709107732420062,0.0,0.0,0.0,0.0,0.0,0.0,0.06577089387214122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23591454730853118,0.0,0.0
